cg0001	chromosomal replication initiation protein
cg2878	phosphoribosylamine--glycine ligase
cg2880	diadenosine tetraphosphate (Ap4A) hydrolase
cg2883	SAM-dependent methyltransferase
cg2884	dipeptide/tripeptide permease
cg2885	adenosylmethionine--8-amino-7-oxononanoate transaminase
cg2886	dithiobiotin synthetase
cg2887	two-component system, sensory transduction histidine kinase
cg2888	two-component system, response regulator
cg2889	transcriptional regulator
cg2890	hypothetical protein
cg2891	pyruvate dehydrogenase
cg2893	major facilitator superfamily permease
cg2894	transcriptional regulator
cg2895	major facilitator superfamily permease
cg2896	hypothetical protein
cg2898	succinate dehydrogenase/fumarate reductase, flavoprotein subunit
cg2899	transcriptional regulator
cg2900	D-2-hydroxyisocaproate dehydrogenase
cg2901	hypothetical protein
cg2902	HAD superfamily hydrolase
cg2903	hypothetical protein
cg2904	hypothetical protein
cg2905	hypothetical protein
cg2906	hypothetical protein
cg2907	trehalose-6-phosphate synthase
cg2908	hypothetical protein
cg2909	trehalose-6-phosphatase
cg2910	transcriptional regulator
cg2911	ABC-type transporter, periplasmic component
cg2912	ABC-type transporter, ATPase component
cg2913	ABC-type transporter, permease component
cg2914	transposase
#N/A	hypothetical protein
cg2916	hypothetical protein
cg2917	hypothetical protein
cg2918	hypothetical protein
#N/A	hypothetical protein
cg2920	hypothetical protein
cg2921	hypothetical protein
cg2922	transcriptional regulator
cg2923	rRNA methylase
cg2924	cysteinyl-tRNA synthetase
cg2925	phosphotransferase system IIC component
cg2927	beta-fructosidase
cg2928	glucosamine-6-phosphate isomerase
cg2929	N-acetylglucosamine-6-phosphate deacetylase
cg2931	putative dihydrodipicolinate synthase
cg2932	transcriptional regulator
cg2933	N-acetylmannosamine-6-phosphate 2-epimerase
cg2935	hypothetical protein
cg2936	transcriptional regulator
cg2937	ABC-type transporter, periplasmic component
cg2938	ABC-type transporter, permease component
cg2939	ABC-type transporter, ATPase component
cg2940	ABC-type transporter, ATPase component
cg2941	putative threonine efflux protein
cg2942	transcriptional regulator
cg2943	hypothetical protein
cg2944	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
cg2945	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
cg2946	transcriptional regulator
cg2947	two-component system, response regulator
cg2948	two-component system, sensory transduction histidine kinase
cg2949	hypothetical protein
cg2950	DNA repair protein RadA
cg2951	DNA integrity scanning protein DisA
cg2952	hypothetical protein
cg2953	NAD-dependent aldehyde dehydrogenase
cg2954	carbonic anhydrase
cg2955	A/G-specific DNA glycosylase
cg2956	hypothetical protein
cg2958	L-2,3-butanediol dehydrogenase
cg2960	hypothetical protein
cg2962	hypothetical protein
cg2963	ATPase with chaperone activity, ATP-binding subunit
cg2964	inositol-5-monophosphate dehydrogenase
cg2965	AraC-type DNA-binding domain-containing protein
cg2966	phenol 2-monooxygenase
cg2968	hypothetical protein
cg2969	hypothetical protein
cg2970	hypothetical protein
cg2971	major facilitator superfamily permease
cg2973	hypothetical protein
cg2974	lysyl-tRNA synthetase
cg2975	pantoate--beta-alanine ligase
cg2976	hypothetical protein
cg2977	hypothetical protein
cg2978	hypothetical protein
cg2979	7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase
cg2981	dihydroneopterin aldolase
cg2982	dihydropteroate synthase
cg2983	GTP cyclohydrolase I
cg2984	cell division protein
cg2985	hypoxanthine-guanine phosphoribosyltransferase
cg2986	ATPase
cg2987	D-alanyl-D-alanine carboxypeptidase
cg2988	inorganic pyrophosphatase
cg2990	spermidine synthase
cg2991	hypothetical protein
cg2992	hypothetical protein
cg2993	hypothetical protein
cg2994	hypothetical protein
cg2996	hypothetical protein
cg2995	hypothetical protein
cg2999	uncharacterized NAD(FAD)-dependent dehydrogenase
cg3000	rhodanese-related sulfurtransferase
cg3001	hypothetical protein
cg3003	non-ribosomal peptide synthetase
cg3004	succinic semialdehyde dehydrogenase
cg3007	hypothetical protein
cg3011	chaperonin GroEL
cg3012	hypothetical protein
cg3013	hypothetical protein
cg3014	hypothetical protein
cg3015	hypothetical protein
cg3016	hypothetical protein
cg3017	hypothetical protein
cg3018	hypothetical protein
cg3019	hypothetical protein
cg3020	hypothetical protein
cg3021	hypothetical protein
cg3022	hypothetical protein
cg3024	putative monovalent cation/H+ antiporter subunit A
cg3025	putative monovalent cation/H+ antiporter subunit C
cg3026	putative monovalent cation/H+ antiporter subunit D
cg3027	putative monovalent cation/H+ antiporter subunit E
cg3028	putative monovalent cation/H+ antiporter subunit F
cg3029	putative monovalent cation/H+ antiporter subunit G
cg3030	hypothetical protein
cg3031	carboxylate-amine ligase
cg3032	hypothetical protein
cg3033	hypothetical protein
cg3034	peptide deformylase
cg3035	histone acetyltransferase HPA2-like protein
cg3036	exonuclease III
cg3037	cardiolipin synthase
cg3038	major facilitator superfamily permease
cg3039	Na+/phosphate symporter
cg3040	epimerase
cg3041	ABC-type transporter, permease component
cg3042	ABC-type transporter, ATPase component
cg3043	NTP pyrophosphohydrolase
cg3044	hypothetical protein
cg3045	ABC-type transport system, periplasmic component
cg3046	serine/threonine protein kinase
cg3047	acetate kinase
cg3048	phosphotransacetylase
cg3049	putative ferredoxin/ferredoxin-NADP reductase
cg3050	acyltransferase
cg3051	hypothetical protein
cg3052	hypothetical protein
cg3053	hypothetical protein
cg3054	phosphoribosylglycinamide formyltransferase 2
cg3057	hypothetical protein
cg3058	putative transposase
cg3059	hypothetical protein
cg3060	two-component system, sensory transduction histidine kinase
cg3061	two-component system, response regulator
cg3063	adenylosuccinate synthetase
cg3065	hypothetical protein
#N/A	hypothetical protein
cg3067	hypothetical protein
cg3068	fructose-bisphosphate aldolase
cg3069	hypothetical protein
cg3070	rRNA methylase
cg3071	orotate phosphoribosyltransferase
cg3072	hypothetical protein
cg3073	thiosulfate sulfurtransferase
cg3074	hypothetical protein
cg3075	multidrug resistance protein
cg3078	hypothetical protein
cg3079	ATPase with chaperone activity, ATP-binding subunit
cg3080	putative sodium/glutamate symport carrier protein
cg3082	transcriptional regulator
cg3083	Co/Zn/Cd cation transporter
cg3084	K+ transport flavoprotein
cg3085	alkanal monooxygenase
cg3086	cystathionine gamma-synthase
cg3087	transcriptional regulator
cg3088	hypothetical protein
cg3089	hypothetical protein
cg3090	hypothetical protein
cg3091	hypothetical protein
cg3092	hypothetical protein
cg3093	putative amidohydrolase
cg3094	hypothetical protein
cg3095	hypothetical protein
cg3096	NAD-dependent aldehyde dehydrogenase
cg3097	transcriptional regulator
cg3098	molecular chaperone
cg3099	molecular chaperone GrpE
cg3100	molecular chaperone DnaK
cg3101	permease
cg3102	nucleosidase
cg3103	hypothetical protein
cg3104	hypothetical protein
cg3105	hypothetical protein
cg3106	hypothetical protein
cg3107	Zn-dependent alcohol dehydrogenase
#N/A	hypothetical protein
cg3109	hypothetical protein
cg3110	hypothetical protein
cg3112	permease
cg3113	hypothetical protein
cg3114	sulfate adenylate transferase subunit 1
cg3115	sulfate adenylyltransferase subunit 2
cg3116	phosphoadenosine phosphosulfate reductase
cg3118	putative nitrite reductase
cg3119	putative ferredoxin/ferredoxin-NADP reductase
cg3120	hypothetical protein
cg3121	hypothetical protein
cg3122	hypothetical protein
cg3124	hypothetical protein
cg3125	hypothetical protein
cg3126	hypothetical protein
cg3127	hypothetical protein
cg3128	ABC-type transporter, ATPase component
cg3129	ABC-type transporter, ATPase component
cg3130	ABC-type transporter, permease component
cg3131	putative peptidase
cg3132	hypothetical protein
cg3133	ABC-type transporter, duplicated ATPase component
cg3134	ABC-type transporter, permease component
cg3135	hypothetical protein
cg3136	nitroreductase
cg3137	inosine-uridine nucleoside N-ribohydrolase
cg3138	putative membrane protease subunit
#N/A	hypothetical protein
cg3140	3-methyladenine DNA glycosylase
cg3141	hemoglobin-like flavoprotein
cg3142	hypothetical protein
cg3143	hypothetical protein
cg3144	hypothetical protein
cg3145	hypothetical protein
cg3146	hypothetical protein
cg3148	ABC-type transport system, ATPase component
cg3149	aminotransferase AlaT
0	putative transposase
cg3153	hypothetical protein
cg3154	UDP-glucose 6-dehydrogenase
cg3155	deoxycytidine triphosphate deaminase
cg3156	hypothetical protein
cg3157	hypothetical protein
cg3158	beta-N-acetylglucosaminidase-like protein
cg3159	hypothetical protein
#N/A	hypothetical protein
cg3161	hypothetical protein
cg3162	hypothetical protein
cg3163	acyltransferase
cg3164	hypothetical protein
cg3165	hypothetical protein
cg3166	glycosyltransferase
cg3167	hypothetical protein
cg3168	SAM-dependent methyltransferase
cg3169	phosphoenolpyruvate carboxykinase
cg3170	hypothetical protein
cg3172	tRNA (guanine-N(7))-methyltransferase
cg3173	hypothetical protein
cg3174	putative integral membrane protein
cg3175	hypothetical protein
cg3176	hypothetical protein
cg3177	acetyl-CoA carboxylase beta subunit
cg3178	putative polyketide synthase
cg3179	acyl-CoA synthase
cg3180	hypothetical protein
cg3181	hypothetical protein
cg3182	putative esterase
cg3185	hypothetical protein
cg3186	putative esterase
cg3187	hypothetical protein
cg3189	phosphoribose diphosphate:decaprenyl-phosphate phosphoribosyltransferase
cg3190	membrane-associated phospholipid phosphatase
cg3191	hypothetical protein
cg3192	hypothetical protein
cg3193	membrane-associated phospholipid phosphatase
cg3194	hypothetical protein
cg3195	K+ transport flavoprotein
cg3196	UDP-galactopyranose mutase
cg3197	hypothetical protein
cg3198	glycerol kinase
cg3199	hypothetical protein
cg3200	1-acyl-sn-glycerol-3-phosphate acyltransferase
cg3201	seryl-tRNA synthetase
cg3202	transcriptional regulator
cg3203	hypothetical protein
cg3204	hypothetical protein
#N/A	hypothetical protein
cg3206	putative phosphoglycerate mutase
cg3207	prephenate dehydratase
cg3208	putative amidase
cg3209	hypothetical protein
cg3210	transcriptional regulator
cg3211	hypothetical protein
cg3212	hypothetical protein
cg3213	hypothetical protein
cg3214	hypothetical protein
cg3215	glycerophosphoryl diester phosphodiesterase
cg3216	putative gluconate permease
cg3218	pyruvate kinase
cg3219	L-lactate dehydrogenase
cg3220	hypothetical protein
cg3221	HAD superfamily hydrolase
cg3223	flavoprotein
cg3224	transcriptional regulator
cg3225	hypothetical protein
cg3226	putative integral membrane transport protein
cg3227	L-lactate dehydrogenase
cg3228	hypothetical protein
cg3230	hypothetical protein
cg3231	hypothetical protein
cg3232	hypothetical protein
cg3233	hypothetical protein
cg3234	putative metal-dependent hydrolase/carboxypeptidase
cg3235	hypothetical protein
cg3236	methionine sulfoxide reductase A
cg3237	superoxide dismutase
cg3239	hypothetical protein
cg3240	putative transport protein
cg3242	hypothetical protein
cg3243	hypothetical protein
cg3244	hypothetical protein
cg3245	putative membrane transport protein
cg3246	transcriptional regulator
cg3247	two-component system, response regulator
cg3248	two-component system, sensory transduction histidine kinase
cg3249	hypothetical protein
cg3250	hypothetical protein
cg3251	hypothetical protein
cg3252	putative inner membrane protein translocase component YidC
cg3253	transcriptional regulator
cg3254	hypothetical protein
cg3255	hypothetical protein
cg3256	alkanal monooxygenase-like protein
cg3258	23S RNA-specific pseudouridylate synthase
cg3260	hypothetical protein
cg3261	transcriptional regulator
cg3263	hypothetical protein
cg3264	hypothetical protein
cg3265	hypothetical protein
0	transposase
cg3267	hypothetical protein
cg3269	hypothetical protein
cg3271	putative methyltransferase
cg3272	uncharacterized membrane protein
cg3274	site-specific recombinase/resolvase
cg3275	ferredoxin 3
cg3277	hypothetical protein
cg3280	hypothetical protein
cg3281	cation transport ATPase
cg3282	hypothetical protein
#N/A	hypothetical protein
cg3284	two-component system, sensory transduction histidine kinase
cg3285	two-component system, response regulator
cg3286	hypothetical protein
cg3287	putative multicopper oxidase
cg3289	hypothetical protein
cg3290	putative NADPH:quinone reductase
cg3291	hypothetical protein
cg3292	copper chaperone
cg3293	hypothetical protein
cg3295	cation transport ATPase
cg3296	hypothetical protein
cg3297	hypothetical protein
cg3299	thioredoxin
cg3300	copper chaperone
cg3301	putative transmembrane transport protein
cg3303	hypothetical protein
cg3304	replicative DNA helicase
cg3306	50S ribosomal protein L9
cg3307	single-strand DNA-binding protein
cg3308	30S ribosomal protein S6
#N/A	hypothetical protein
cg3312	hypothetical protein
cg3313	penicillin-binding protein
cg3314	hypothetical protein
cg3315	transcriptional regulator
cg3316	hypothetical protein
cg3317	hypothetical protein
cg3318	hypothetical protein
cg3319	hypothetical protein
cg3320	ABC-type transporter, permease component
cg3321	ABC-type transporter, ATPase component
cg3322	efflux system protein
cg3323	myo-inositol-1-phosphate synthase
cg3324	hypothetical protein
cg3325	hypothetical protein
cg3327	starvation-inducible DNA-binding protein
cg3328	formamidopyrimidine-DNA glycosylase
cg3329	hypothetical protein
cg3330	hypothetical protein
cg3331	methylated DNA-protein cysteine methyltransferase
cg3332	hypothetical protein
cg3334	sugar transporter family protein
cg3335	malic enzyme
cg3336	sugar kinase
cg3337	hypothetical protein
cg3338	hypothetical protein
cg3339	putative mercuric reductase
cg3340	D-amino acid dehydrogenase subunit
cg3341	hypothetical protein
#N/A	hypothetical protein
cg3343	hypothetical protein
cg3344	hypothetical protein
cg3345	hypothetical protein
cg3346	leucyl-tRNA synthetase
cg3347	hypothetical protein
cg3348	virulence associated protein
cg3349	mycothiol-dependent maleylpyruvate isomerase
cg3350	2-hydroxyhepta-2,4-diene-1,7-dioatesomerase
cg3351	gentisate 1,2-dioxygenase
cg3352	hypothetical protein
cg3353	putative benzoate transporter
cg3354	putative hydroxylase/monooxygenase
cg3356	putative transmembrane symporter
cg3357	hypothetical protein
#N/A	hypothetical protein
cg3359	anthranilate synthase component I
cg3360	anthranilate synthase component II
cg3361	anthranilate phosphoribosyltransferase
cg3362	bifunctional indole-3-glycerol phosphate synthase/phosphoribosylanthranilate isomerase
cg3363	tryptophan synthase subunit beta
cg3364	tryptophan synthase subunit alpha
cg3365	ascorbate-specific PTS system enzyme IIC
cg3366	hypothetical protein
cg3367	ABC-type transporter, ATPase component
cg3368	ABC-type transporter, permease component
cg3369	hypothetical protein
cg3370	NADH:flavin oxidoreductase
cg3371	hypothetical protein
cg3372	hypothetical protein
cg3373	transcriptional regulator
cg3374	NADH:flavin oxidoreductase
cg3375	hypothetical protein
cg3376	hypothetical protein
cg3377	hypothetical protein
cg3378	hypothetical protein
cg3380	short chain dehydrogenase
cg3381	hypothetical protein
cg3382	dipeptide/tripeptide permease
cg3384	transcriptional regulator
cg3385	putative hydroxyquinol/catechol 1,2-dioxygenase
cg3386	maleylacetate reductase
cg3387	putative sugar permease
cg3388	transcriptional regulator
cg3389	putative oxidoreductase
cg3390	hypothetical protein
cg3391	myo-inositol dehydrogenase
cg3392	putative dehydrogenase
cg3393	hypothetical protein
cg3394	hypothetical protein
cg3395	putative proline-betaine transporter
cg3396	hypothetical protein
cg3397	hypothetical protein
cg3398	putative helicase
cg3399	hypothetical protein
cg3400	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
cg3401	hypothetical protein
cg3402	putative metal associated protein
cg3403	putative membrane transport protein
cg3404	ABC-type transport systems, periplasmic component
cg3405	putative oxidoreductase/dehydrogenase
cg3407	hypothetical protein
cg3409	phosphomethylpyrimidine kinase
cg3410	hypothetical protein
cg3411	putative copper chaperone
cg3412	hypothetical protein
cg3413	branched-chain amino acid permease
cg3414	hypothetical protein
cg3415	putative polynucleotide polymerase
cg3417	hypothetical protein
cg3418	hypothetical protein
cg3419	putative virulence factor
cg3420	putative RNA polymerase sigma factor
cg3422	thioredoxin reductase
cg3423	thioredoxin
cg3424	N-acetylmuramoyl-L-alanine amidase
cg3425	hypothetical protein
cg3426	putative cell division protein ParB
cg3427	putative cell division protein ParA
cg3428	glucose-inhibited division protein B
cg3429	putative inner membrane protein translocase component YidC
cg3431	ribonuclease P
cg3432	50S ribosomal protein L34
